Consumo,TCO,TCS,TIN,TMT,TPR,TRE,TREH,total_general
3007,2,1,0,0,0,0,0,3
3008,2,0,0,0,0,0,0,2
3009,3,0,0,0,0,0,0,3
3010,1,0,0,0,0,0,0,1
3011,4,0,1,0,0,0,0,5
3012,4,0,0,0,0,0,0,4
3013,1,0,0,0,0,0,0,1
3014,3,0,0,0,0,2,0,5
3015,1,0,0,0,0,0,0,1
3016,2,0,0,0,0,0,0,2
3017,2,0,0,0,0,0,0,2
3018,3,0,0,0,0,0,0,3
3019,5,0,0,0,0,1,0,6
3020,2,0,0,0,0,0,0,2
3021,2,0,0,0,0,0,0,2
3022,2,1,0,0,0,0,0,3
3023,1,0,0,0,0,0,0,1
3026,2,1,0,0,0,0,0,3
3027,3,0,0,0,0,0,0,3
3028,3,0,0,0,0,1,0,4
3029,1,0,0,0,0,0,0,1
3030,1,0,0,0,0,0,0,1
3031,5,0,0,0,0,0,0,5
3032,4,0,0,0,0,0,0,4
3033,0,0,0,0,0,1,0,1
3034,1,0,1,0,0,0,0,2
3035,1,0,0,0,0,0,0,1
3037,1,0,0,0,0,0,0,1
3038,1,0,0,0,0,1,0,2
3039,5,0,0,0,0,0,0,5
3040,9,1,0,0,0,1,0,11
3041,2,0,0,0,0,3,0,5
3042,2,0,0,0,0,0,0,2
3043,2,0,0,0,0,0,0,2
3044,4,0,0,0,0,1,0,5
3045,3,0,0,0,0,0,0,3
3046,3,0,0,0,0,0,0,3
3048,3,0,1,0,0,0,0,4
3049,2,0,0,0,0,0,0,2
3050,1,0,1,0,0,0,0,2
3051,3,0,0,0,0,0,0,3
3052,3,0,0,0,0,0,0,3
3053,4,0,0,0,0,0,0,4
3054,1,1,0,0,0,0,0,2
3055,2,0,1,0,0,0,0,3
3056,2,0,0,0,0,0,0,2
3057,1,0,0,0,0,0,0,1
3058,1,0,0,0,0,0,0,1
3059,1,0,0,0,0,0,0,1
3060,1,0,0,0,0,0,0,1
3061,1,0,0,0,0,0,1,2
3062,3,0,0,0,0,0,0,3
3063,3,0,0,0,0,0,0,3
3066,1,0,0,0,0,0,0,1
3067,1,0,0,0,0,0,0,1
3068,1,0,0,0,0,0,0,1
3069,1,0,0,0,0,0,0,1
3072,3,0,0,0,0,0,0,3
3073,3,0,0,0,0,0,0,3
3074,1,0,0,0,0,1,0,2
3075,2,0,0,0,0,0,0,2
3076,2,0,0,0,0,0,0,2
3077,1,0,0,0,0,0,0,1
3078,1,0,0,0,0,0,0,1
3079,2,0,0,0,0,0,0,2
3080,6,0,0,0,0,0,0,6
3081,2,0,0,0,0,0,0,2
3082,2,0,0,0,0,0,0,2
3084,2,0,0,0,1,0,0,3
3085,2,1,0,0,0,1,0,4
3086,2,0,0,0,0,0,0,2
3087,3,0,0,0,0,0,0,3
3088,1,0,0,0,0,0,0,1
3089,3,0,0,0,0,0,0,3
3090,3,0,1,0,0,0,0,4
3093,0,1,0,0,0,0,0,1
3094,2,0,0,0,0,0,0,2
3095,3,0,1,0,0,0,0,4
3096,1,1,0,0,0,1,1,4
3097,1,0,0,0,0,0,0,1
3099,1,1,0,0,0,0,0,2
3100,1,0,1,0,0,0,0,2
3101,2,0,0,0,0,0,0,2
3102,1,0,0,0,0,0,0,1
3103,3,0,0,0,0,0,0,3
3104,3,1,0,0,0,0,0,4
3106,1,0,0,0,0,0,0,1
3109,2,0,0,0,0,0,0,2
3110,3,0,0,0,0,0,0,3
3111,2,1,0,0,0,0,0,3
3112,0,0,1,0,0,0,0,1
3113,0,0,1,0,0,0,0,1
3114,1,0,0,0,0,0,0,1
3115,5,0,0,0,0,0,0,5
3116,2,0,0,0,0,0,0,2
3117,5,0,0,0,0,0,0,5
3118,1,0,0,0,0,0,0,1
3119,1,0,0,0,0,0,0,1
3120,14,1,1,0,0,3,0,19
3121,4,0,0,0,0,1,0,5
3122,1,0,0,0,0,0,0,1
3123,1,0,0,0,0,0,0,1
3125,1,0,1,0,0,1,0,3
3126,3,1,0,0,0,0,0,4
3127,2,0,0,0,0,0,0,2
3128,3,0,0,0,0,0,0,3
3131,2,1,0,0,0,0,0,3
3132,2,0,1,0,0,0,0,3
3133,2,0,0,0,0,0,0,2
3134,1,0,0,0,0,0,0,1
3135,1,0,0,0,0,0,0,1
3136,1,0,0,0,0,0,0,1
3137,4,0,0,0,0,0,0,4
3138,5,0,0,0,0,0,0,5
3141,2,0,0,0,0,0,0,2
3142,2,0,0,0,0,0,1,3
3143,2,0,0,0,0,0,0,2
3144,3,0,0,0,0,0,0,3
3145,1,0,0,0,0,0,0,1
3146,3,0,1,0,0,0,0,4
3149,2,0,0,0,0,0,0,2
3150,4,0,1,0,0,0,1,6
3151,1,0,0,0,0,0,0,1
3152,1,0,1,0,0,1,0,3
3153,2,0,0,0,0,0,0,2
3154,3,0,1,0,0,0,0,4
3155,2,0,0,0,0,0,1,3
3157,2,0,0,0,0,0,0,2
3158,1,0,0,0,0,0,0,1
3160,2,1,0,0,0,0,0,3
3161,1,0,0,0,0,0,0,1
3162,3,0,0,0,0,1,0,4
3163,1,0,0,0,0,1,0,2
3164,0,0,0,0,0,1,0,1
3165,3,0,0,0,0,1,0,4
3166,1,0,0,0,0,0,0,1
3167,2,0,1,0,0,0,0,3
3168,1,0,1,0,0,0,0,2
3169,2,0,0,0,0,0,0,2
3170,1,0,0,0,0,0,0,1
3172,2,0,0,0,0,0,0,2
3173,2,0,0,0,0,0,0,2
3174,3,0,0,0,0,0,0,3
3175,1,0,0,0,0,1,0,2
3176,1,0,0,0,0,0,0,1
3178,2,0,0,0,0,0,0,2
3179,3,0,0,0,0,0,0,3
3180,3,1,0,0,0,1,0,5
3181,2,0,0,0,0,0,0,2
3182,0,0,0,0,0,1,0,1
3183,3,0,0,0,0,0,0,3
3184,2,0,0,0,0,0,0,2
3185,2,0,0,0,0,0,0,2
3186,2,0,0,0,0,0,0,2
3189,2,0,0,0,0,0,0,2
3190,2,0,0,0,0,0,0,2
3191,3,0,0,0,0,0,0,3
3192,3,0,0,0,0,0,0,3
3195,5,0,0,0,0,0,0,5
3196,1,0,0,0,0,0,0,1
3197,2,0,0,0,0,1,0,3
3199,0,0,0,0,0,1,0,1
3200,6,1,0,0,0,0,0,7
3201,1,0,0,0,0,0,0,1
3202,2,0,1,0,0,0,0,3
3203,1,0,0,0,0,1,0,2
3204,1,1,0,0,0,0,0,2
3205,3,0,0,0,0,0,0,3
3206,1,0,0,0,0,0,0,1
3207,0,0,0,0,0,1,0,1
3209,1,0,0,0,0,0,0,1
3210,2,0,0,0,0,0,0,2
3211,1,0,0,0,0,0,0,1
3212,3,0,0,0,0,0,0,3
3215,3,0,0,0,0,1,0,4
3216,1,0,0,0,0,0,0,1
3218,4,0,0,0,0,0,0,4
3219,1,0,0,0,0,0,0,1
3221,2,0,0,0,0,0,0,2
3222,1,0,0,0,0,0,0,1
3223,1,0,0,0,0,0,0,1
3224,1,0,0,0,0,0,0,1
3225,1,0,0,0,0,1,0,2
3226,1,0,0,0,0,0,0,1
3227,3,0,0,0,0,0,0,3
3228,1,0,0,0,0,1,0,2
3229,1,0,0,0,0,0,0,1
3230,1,0,0,0,0,0,0,1
3231,0,0,0,0,0,1,0,1
3232,2,0,0,0,0,0,0,2
3233,1,0,0,0,0,0,0,1
3235,4,0,0,0,0,0,0,4
3236,4,0,0,0,0,0,0,4
3237,2,0,0,0,0,0,0,2
3238,2,0,0,0,0,0,0,2
3239,1,0,0,0,0,0,0,1
3240,7,0,0,0,0,1,0,8
3241,3,0,1,0,0,0,0,4
3243,2,0,0,0,0,0,0,2
3244,5,0,0,0,0,1,0,6
3245,2,0,0,0,0,0,0,2
3246,1,0,0,0,0,0,0,1
3247,1,0,0,0,0,0,0,1
3249,0,0,1,0,0,0,0,1
3250,2,0,0,0,0,0,0,2
3251,2,0,1,0,0,0,0,3
3253,2,0,0,0,0,0,0,2
3254,1,0,0,0,0,0,0,1
3255,1,0,0,0,0,0,0,1
3257,0,0,0,0,0,1,0,1
3258,1,0,0,0,0,0,0,1
3259,1,0,0,0,0,0,0,1
3260,4,0,0,0,0,0,0,4
3261,3,0,0,0,0,0,0,3
3262,1,0,0,0,0,0,0,1
3263,2,0,0,0,0,1,0,3
3264,2,0,0,0,0,0,0,2
3266,2,0,1,0,0,0,0,3
3267,1,0,0,0,0,0,0,1
3268,1,0,1,0,0,0,0,2
3269,5,0,0,0,0,0,0,5
3273,3,0,0,0,0,0,0,3
3274,5,0,0,0,0,0,0,5
3275,1,0,0,0,0,0,0,1
3276,1,0,0,0,0,0,0,1
3277,2,0,1,0,0,1,0,4
3278,1,0,0,0,0,0,0,1
3279,2,0,0,0,0,0,0,2
3280,4,0,1,0,0,0,0,5
3281,2,0,0,0,0,0,0,2
3282,3,0,0,0,0,0,0,3
3283,1,0,0,0,0,0,0,1
3284,1,0,0,0,0,0,0,1
3286,1,1,0,0,0,0,0,2
3287,1,0,0,0,0,0,0,1
3289,2,0,0,0,0,0,0,2
3291,3,0,1,0,0,0,0,4
3292,4,0,0,0,0,0,1,5
3293,1,0,0,0,0,0,0,1
3294,3,0,0,0,0,0,0,3
3295,3,0,0,0,0,0,0,3
3297,2,0,0,0,0,0,0,2
3298,2,0,0,0,0,0,0,2
3300,2,0,0,0,0,0,0,2
3301,2,1,0,0,0,0,0,3
3302,2,0,0,0,0,0,0,2
3303,2,0,0,0,0,0,0,2
3304,2,0,0,0,0,0,0,2
3305,1,0,1,0,0,0,0,2
3306,2,0,0,0,0,0,0,2
3307,2,0,0,0,0,0,0,2
3308,3,0,0,0,0,0,0,3
3309,1,0,0,0,0,1,0,2
3310,2,0,0,0,0,0,0,2
3312,3,0,0,0,0,0,0,3
3313,1,0,0,0,0,0,0,1
3314,3,0,0,0,0,0,0,3
3315,0,0,0,0,0,1,0,1
3316,1,0,0,0,0,0,0,1
3317,3,0,0,0,0,0,0,3
3319,3,0,0,0,0,1,1,5
3320,5,0,0,0,0,0,0,5
3322,1,0,0,0,0,0,0,1
3323,3,0,0,0,0,0,0,3
3324,2,0,0,0,0,0,0,2
3325,2,0,0,0,0,0,0,2
3326,3,0,0,0,0,0,0,3
3327,2,0,0,0,0,0,0,2
3328,1,0,0,0,0,0,0,1
3329,4,0,0,0,0,1,0,5
3330,1,0,0,0,0,0,0,1
3331,1,0,0,0,0,0,0,1
3333,4,0,0,0,0,0,0,4
3334,2,0,0,0,0,0,0,2
3337,1,2,0,0,0,0,0,3
3338,0,0,1,0,0,0,0,1
3339,1,0,0,0,0,1,0,2
3340,0,0,0,0,0,1,0,1
3341,1,0,0,0,0,0,0,1
3343,2,0,0,0,0,0,0,2
3345,3,0,1,0,0,0,0,4
3346,1,0,0,0,0,0,1,2
3347,3,0,0,0,0,0,0,3
3348,0,0,0,0,0,0,1,1
3349,0,0,0,0,0,1,0,1
3350,2,0,0,0,0,0,0,2
3351,2,0,0,0,0,0,0,2
3352,1,0,0,0,0,0,0,1
3353,1,0,0,0,0,0,0,1
3354,2,0,0,0,1,0,0,3
3355,1,0,0,0,0,1,0,2
3356,1,0,0,0,0,0,0,1
3357,1,1,0,0,0,0,0,2
3358,1,0,0,0,0,1,1,3
3359,1,0,0,0,0,0,0,1
3360,16,1,4,0,0,2,1,24
3361,2,0,0,0,0,0,0,2
3362,1,0,0,0,0,1,0,2
3364,4,0,0,0,0,0,0,4
3366,1,0,0,0,0,0,0,1
3367,3,0,0,0,0,1,0,4
3368,1,0,0,0,0,0,0,1
3371,1,0,0,0,0,1,0,2
3372,2,0,0,0,0,0,0,2
3374,0,0,0,0,0,1,0,1
3375,1,0,0,0,0,0,0,1
3376,2,0,0,0,0,0,0,2
3377,1,0,0,0,0,0,0,1
3379,3,0,0,0,0,0,0,3
3380,1,0,0,0,0,0,0,1
3382,1,0,0,0,0,0,0,1
3383,3,0,0,0,0,0,0,3
3384,3,0,1,0,0,0,0,4
3385,1,0,0,0,0,0,0,1
3386,1,0,0,0,0,0,0,1
3391,2,0,0,0,0,0,0,2
3392,4,0,0,0,0,0,0,4
3393,2,0,0,0,0,0,0,2
3394,0,1,0,0,0,0,0,1
3395,1,0,0,0,0,0,0,1
3396,1,0,0,0,0,0,0,1
3397,1,0,0,0,0,0,0,1
3398,2,0,0,0,0,0,0,2
3400,7,0,0,0,0,2,2,11
3401,1,0,0,0,0,0,0,1
3402,1,0,0,0,0,1,0,2
3403,1,0,0,0,0,0,0,1
3405,2,0,0,0,0,0,0,2
3407,1,0,0,0,0,0,0,1
3409,3,0,0,0,0,0,0,3
3410,4,0,0,0,0,1,0,5
3411,1,0,0,0,0,0,0,1
3412,1,0,0,0,0,0,0,1
3414,2,0,0,0,0,0,0,2
3415,2,0,0,0,0,0,0,2
3416,3,0,0,0,0,1,0,4
3418,3,0,1,0,0,0,0,4
3420,1,0,0,0,0,0,1,2
3421,1,0,0,0,0,0,0,1
3422,3,0,0,0,0,0,0,3
3423,2,0,0,0,0,0,0,2
3424,3,0,0,0,0,0,0,3
3425,1,0,1,0,0,0,0,2
3426,3,0,0,0,0,0,0,3
3427,2,0,0,0,0,0,0,2
3428,3,0,0,0,0,0,0,3
3429,4,0,0,0,0,0,0,4
3430,2,0,0,0,0,0,0,2
3431,3,0,0,0,0,0,0,3
3432,2,0,0,0,0,0,0,2
3433,0,0,1,0,0,0,0,1
3434,2,0,0,0,0,1,0,3
3435,2,0,0,0,0,1,0,3
3436,2,0,0,0,0,0,0,2
3437,1,0,0,0,0,0,0,1
3438,1,0,0,0,0,0,0,1
3440,11,0,1,0,0,0,0,12
3441,1,0,0,0,0,0,0,1
3442,1,0,1,0,0,0,0,2
3443,2,0,0,0,0,0,0,2
3444,3,0,0,0,0,0,0,3
3445,0,0,0,0,0,2,0,2
3446,0,0,1,0,0,0,0,1
3449,1,0,0,0,0,0,0,1
3450,2,0,1,0,0,0,0,3
3451,3,0,0,0,0,0,0,3
3453,1,0,0,0,0,0,0,1
3454,3,0,0,0,0,1,0,4
3455,2,0,1,0,0,0,0,3
3456,1,0,0,0,1,0,1,3
3457,2,0,0,0,0,1,0,3
3460,2,0,0,0,0,0,0,2
3462,1,0,0,0,0,0,0,1
3463,1,0,0,0,0,0,0,1
3465,3,0,0,0,0,0,0,3
3468,2,0,0,0,0,0,0,2
3469,1,0,0,0,0,1,0,2
3470,1,0,0,0,0,0,0,1
3471,0,0,0,0,0,1,0,1
3472,0,0,0,0,0,1,0,1
3473,5,0,0,0,0,0,0,5
3474,2,0,0,0,0,0,0,2
3475,2,0,0,0,0,0,0,2
3476,1,0,0,0,0,0,1,2
3477,3,0,0,0,0,0,0,3
3478,1,0,0,0,0,0,0,1
3479,2,0,0,0,0,0,0,2
3480,3,0,0,0,0,0,0,3
3483,1,0,0,0,0,0,0,1
3484,1,0,0,0,0,0,0,1
3485,1,0,0,0,0,0,0,1
3487,1,0,0,0,0,0,0,1
3488,1,0,0,0,0,0,0,1
3490,4,0,0,0,0,0,0,4
3491,1,0,0,0,0,0,0,1
3493,1,0,0,0,0,0,0,1
3496,2,0,0,0,0,0,0,2
3497,2,0,0,0,0,0,0,2
3500,6,0,1,0,0,0,0,7
3501,0,1,0,0,0,0,0,1
3505,1,0,0,0,0,0,0,1
3506,2,0,0,0,0,0,0,2
3507,3,0,0,0,0,0,0,3
3508,2,0,1,0,0,0,0,3
3510,2,0,0,0,0,1,1,4
3511,1,0,0,0,0,0,0,1
3513,1,0,0,0,0,0,0,1
3515,2,0,0,0,0,0,0,2
3518,2,0,0,0,0,0,0,2
3519,2,0,0,0,0,0,0,2
3520,11,1,0,0,0,1,0,13
3521,1,0,2,0,0,1,0,4
3525,1,0,0,0,0,0,0,1
3526,2,0,0,0,0,0,0,2
3527,3,0,0,0,0,0,0,3
3529,5,0,0,0,0,0,0,5
3530,2,0,0,0,0,0,0,2
3531,5,0,0,0,0,0,0,5
3532,1,0,0,0,0,0,0,1
3533,2,1,0,0,0,0,0,3
3534,1,0,0,0,0,0,0,1
3535,1,0,0,0,0,0,0,1
3536,1,0,0,0,0,0,0,1
3537,1,0,0,0,0,0,0,1
3538,2,0,0,0,0,0,0,2
3539,5,0,0,0,0,0,0,5
3540,3,0,0,0,0,0,0,3
3541,1,0,0,0,0,0,1,2
3542,2,1,0,0,0,0,0,3
3544,1,0,0,0,0,0,0,1
3545,2,0,0,0,0,0,0,2
3546,2,0,1,0,1,0,0,4
3547,5,0,0,0,0,0,0,5
3548,1,0,0,0,0,0,0,1
3549,3,0,0,0,0,0,0,3
3550,3,0,1,0,0,0,0,4
3551,1,0,0,0,0,0,0,1
3552,1,0,0,0,0,0,0,1
3555,1,0,0,0,0,0,0,1
3558,2,0,0,0,0,0,0,2
3559,2,0,0,0,0,0,0,2
3560,7,1,0,0,0,1,0,9
3561,1,0,0,0,0,0,0,1
3562,0,1,0,0,0,0,0,1
3563,1,0,0,0,0,0,0,1
3564,3,0,0,0,0,0,0,3
3565,2,0,0,0,0,0,0,2
3566,1,0,0,0,0,0,0,1
3567,2,0,0,0,0,0,0,2
3568,1,0,0,0,0,0,0,1
3569,1,0,0,0,0,0,0,1
3570,1,0,0,0,0,0,0,1
3572,2,0,0,0,0,0,0,2
3574,2,0,0,0,0,0,0,2
3577,1,0,0,0,0,0,0,1
3578,1,0,0,0,0,0,0,1
3580,1,0,0,0,0,0,0,1
3581,1,0,0,0,0,0,0,1
3582,1,0,0,0,0,0,0,1
3583,1,0,0,0,0,0,0,1
3585,2,0,0,0,0,0,0,2
3586,0,0,1,0,0,0,0,1
3587,2,0,0,0,0,0,0,2
3588,3,0,0,0,0,0,0,3
3590,4,0,0,0,0,0,0,4
3591,3,0,0,0,0,0,0,3
3592,1,0,0,0,0,0,0,1
3593,2,0,0,0,0,0,0,2
3595,1,0,0,0,0,0,0,1
3596,0,0,0,0,0,1,0,1
3597,1,0,0,0,0,0,0,1
3598,2,0,0,0,0,0,0,2
3599,3,0,0,0,0,0,0,3
3600,10,0,0,0,0,1,0,11
3601,3,0,0,0,0,0,0,3
3602,3,1,0,0,0,1,0,5
3603,3,0,0,0,0,0,0,3
3604,1,0,0,0,0,0,0,1
3605,1,0,0,0,0,0,0,1
3606,3,0,0,0,0,0,0,3
3607,2,0,0,0,0,0,0,2
3608,2,0,0,0,0,0,0,2
3609,3,0,0,0,0,1,0,4
3610,3,0,0,0,0,0,0,3
3611,1,0,0,0,0,1,0,2
3612,3,0,0,0,0,0,0,3
3613,3,0,0,0,0,0,0,3
3614,0,0,0,0,0,1,0,1
3615,2,0,1,0,0,0,0,3
3616,2,0,0,0,0,0,0,2
3617,1,0,0,0,0,0,0,1
3619,2,0,0,0,0,0,0,2
3620,5,0,0,0,0,0,0,5
3621,2,1,0,0,0,0,0,3
3623,1,0,0,0,0,1,0,2
3624,1,0,0,0,0,0,0,1
3625,1,0,0,0,0,0,0,1
3626,3,0,0,0,0,0,0,3
3627,0,1,0,0,0,0,0,1
3628,1,0,0,0,0,0,0,1
3630,1,0,0,0,0,0,0,1
3631,1,0,0,0,0,0,0,1
3632,3,0,0,0,0,0,0,3
3633,1,0,0,0,0,0,0,1
3634,3,0,0,0,0,1,0,4
3636,2,0,0,0,0,0,0,2
3637,3,0,0,0,0,0,0,3
3638,2,0,0,0,0,1,0,3
3639,1,0,0,0,0,0,0,1
3640,7,0,2,0,0,2,0,11
3641,2,0,0,0,0,0,0,2
3642,1,0,0,0,0,0,0,1
3644,0,1,0,0,0,0,0,1
3645,3,1,0,0,0,0,0,4
3648,2,0,0,0,0,0,0,2
3649,1,0,0,0,0,0,0,1
3650,1,0,0,0,0,1,0,2
3653,3,0,0,0,0,0,0,3
3654,2,0,0,0,0,0,0,2
3656,2,0,0,0,0,0,0,2
3657,1,0,0,0,0,0,0,1
3658,2,0,0,0,0,0,0,2
3659,1,0,0,0,0,0,0,1
3660,0,1,0,0,0,0,0,1
3662,2,0,0,0,0,0,0,2
3664,2,0,0,0,0,0,0,2
3666,0,0,0,0,0,1,0,1
3667,1,0,0,0,0,0,1,2
3668,2,0,0,0,0,0,0,2
3669,1,0,0,0,0,0,0,1
3670,1,1,1,0,1,0,0,4
3671,0,0,0,0,0,1,0,1
3672,2,0,0,0,0,0,0,2
3673,1,0,0,0,0,0,0,1
3674,1,0,0,0,0,0,0,1
3675,1,0,0,0,0,0,0,1
3678,1,0,0,0,0,0,0,1
3680,9,0,3,0,0,2,0,14
3681,3,0,0,0,0,0,0,3
3682,1,0,0,0,0,0,0,1
3685,2,0,0,0,0,1,0,3
3688,2,0,0,0,0,1,0,3
3689,1,0,0,0,0,0,0,1
3690,2,0,0,0,0,0,0,2
3691,1,0,1,0,0,0,0,2
3692,1,0,0,0,0,0,0,1
3694,2,0,0,0,0,0,0,2
3695,2,0,0,0,0,0,0,2
3696,1,0,0,0,0,0,0,1
3697,1,0,0,0,0,0,0,1
3698,1,0,0,0,0,0,0,1
3699,2,0,0,0,0,0,0,2
3700,1,0,0,0,0,1,0,2
3701,2,0,0,0,0,0,0,2
3703,3,0,0,0,0,0,0,3
3705,5,0,0,0,0,0,0,5
3706,2,0,0,0,0,0,0,2
3708,2,0,0,0,0,0,0,2
3709,2,0,0,0,0,0,0,2
3710,2,1,0,0,0,0,0,3
3712,1,0,0,0,0,0,0,1
3714,1,0,0,0,0,0,0,1
3715,3,0,0,0,0,0,0,3
3716,3,0,0,0,0,0,0,3
3717,2,0,0,0,0,0,0,2
3718,1,0,0,0,0,0,0,1
3720,13,1,0,0,0,1,0,15
3721,2,0,0,0,0,0,0,2
3722,1,0,0,0,0,1,0,2
3723,1,0,0,0,0,0,0,1
3724,1,0,0,0,0,1,0,2
3725,1,0,0,0,0,0,0,1
3726,2,0,0,0,0,0,0,2
3728,1,1,0,0,0,0,0,2
3729,1,0,0,0,0,0,0,1
3730,2,0,0,0,0,0,0,2
3731,1,0,0,0,0,1,0,2
3732,2,0,0,0,0,0,0,2
3733,1,0,0,0,0,0,0,1
3734,1,0,0,0,0,1,0,2
3736,3,0,0,0,0,0,0,3
3737,1,0,0,0,0,0,0,1
3739,2,0,0,0,0,0,0,2
3740,1,0,0,0,0,0,0,1
3741,4,0,0,0,0,0,0,4
3742,2,0,0,0,0,0,0,2
3743,2,1,0,0,0,0,0,3
3745,1,0,0,0,0,0,0,1
3746,3,0,0,0,0,0,0,3
3747,1,0,0,0,0,0,0,1
3748,1,0,0,0,0,0,0,1
3749,2,0,0,0,0,0,0,2
3750,1,0,0,0,0,0,0,1
3751,2,0,0,0,0,0,0,2
3753,2,1,0,0,0,0,0,3
3754,1,0,0,0,0,0,0,1
3755,1,0,0,0,0,1,0,2
3756,3,0,0,0,0,0,0,3
3758,3,0,0,0,0,0,0,3
3759,0,0,0,0,0,1,0,1
3760,8,1,0,0,0,0,1,10
3761,1,0,0,0,0,0,0,1
3762,2,0,0,0,0,0,0,2
3763,1,0,0,0,0,0,0,1
3764,2,0,0,0,0,1,0,3
3765,1,0,0,0,0,0,0,1
3766,1,0,0,0,0,0,0,1
3767,0,0,1,0,0,0,0,1
3769,1,0,0,0,0,0,0,1
3773,1,0,0,0,0,0,0,1
3774,0,0,0,0,0,0,1,1
3776,1,0,0,0,0,0,0,1
3777,0,0,0,0,0,1,0,1
3778,1,0,0,0,0,0,0,1
3779,2,0,0,0,0,0,0,2
3780,1,0,0,0,0,2,0,3
3781,1,0,0,0,0,0,0,1
3782,1,0,0,0,0,0,0,1
3783,2,0,0,0,0,0,0,2
3784,0,0,1,0,0,1,0,2
3785,1,0,0,0,0,0,0,1
3787,1,0,0,0,0,0,0,1
3788,2,0,0,0,0,0,0,2
3789,2,0,0,0,0,0,0,2
3790,1,0,0,0,0,0,0,1
3791,0,1,0,0,0,0,0,1
3795,1,0,0,0,0,0,0,1
3796,1,0,0,0,0,0,0,1
3798,1,0,0,0,0,0,0,1
3800,7,0,0,0,0,0,0,7
3802,1,0,0,0,0,0,0,1
3804,1,0,0,0,0,0,0,1
3806,1,0,0,0,0,0,0,1
3807,1,0,0,0,0,0,0,1
3808,2,0,0,0,0,0,0,2
3809,1,0,0,0,0,0,0,1
3810,1,0,0,0,0,0,0,1
3812,0,0,1,0,0,0,0,1
3814,2,0,0,0,0,0,0,2
3815,1,0,0,0,0,0,0,1
3816,1,0,0,0,0,0,0,1
3817,1,0,0,0,0,0,0,1
3818,1,0,0,0,0,0,0,1
3819,1,0,0,0,0,0,0,1
3820,2,0,1,0,0,0,0,3
3821,1,0,1,0,0,0,0,2
3822,3,1,0,0,0,0,0,4
3823,0,1,0,0,0,0,0,1
3824,1,0,0,0,0,0,0,1
3826,0,0,0,0,0,0,1,1
3827,2,0,0,0,0,1,1,4
3829,3,0,0,0,0,0,0,3
3832,1,2,0,0,0,0,0,3
3833,1,0,1,0,0,1,0,3
3834,2,0,0,0,0,0,0,2
3835,1,0,0,0,0,0,0,1
3836,0,1,0,0,0,0,0,1
3837,2,0,0,0,0,0,0,2
3838,0,0,0,0,0,1,0,1
3839,1,0,0,0,0,0,1,2
3840,7,1,0,0,0,1,1,10
3841,3,0,0,0,0,0,0,3
3842,1,0,0,0,0,0,0,1
3844,1,0,0,0,0,1,0,2
3846,1,0,0,0,0,0,0,1
3847,1,0,0,0,0,0,0,1
3848,1,0,1,0,0,0,0,2
3849,1,0,0,0,0,0,0,1
3850,1,0,0,0,0,0,0,1
3851,2,0,0,0,0,0,0,2
3852,1,0,0,0,0,1,0,2
3853,2,0,0,0,0,1,0,3
3855,1,0,0,0,0,0,0,1
3856,3,0,1,0,0,0,0,4
3858,1,0,0,0,0,0,0,1
3859,1,0,0,0,0,0,0,1
3860,3,0,0,0,0,0,0,3
3861,3,0,0,0,1,0,0,4
3862,4,0,0,0,0,1,0,5
3864,2,0,0,0,0,0,0,2
3865,2,0,0,0,0,0,0,2
3866,1,0,0,0,0,0,0,1
3868,1,0,0,0,0,0,0,1
3869,1,0,0,0,0,0,0,1
3870,1,0,0,0,0,0,0,1
3871,2,0,0,0,0,0,0,2
3872,2,0,0,0,0,0,0,2
3873,0,0,0,0,0,1,0,1
3874,1,0,1,0,0,0,0,2
3875,1,0,0,0,0,0,0,1
3876,1,0,0,0,0,0,0,1
3877,3,0,0,0,0,0,0,3
3879,2,0,0,0,0,0,0,2
3880,7,0,0,0,0,0,0,7
3883,2,0,0,0,0,0,0,2
3885,0,0,1,0,0,0,0,1
3887,2,0,0,0,0,0,0,2
3888,2,0,0,0,0,0,0,2
3889,2,0,0,0,0,0,0,2
3892,2,1,0,0,0,0,0,3
3897,3,0,0,0,0,0,0,3
3898,2,1,1,0,0,0,0,4
3899,1,0,0,0,0,0,0,1
3901,1,0,0,0,0,0,0,1
3902,3,0,0,0,0,0,0,3
3905,1,0,0,0,0,1,0,2
3906,0,0,0,0,0,1,0,1
3908,2,0,0,0,0,0,0,2
3911,1,0,0,0,0,1,0,2
3912,2,0,0,0,0,0,0,2
3915,1,0,0,0,0,0,0,1
3916,2,0,0,0,0,1,0,3
3917,1,0,1,0,0,0,0,2
3918,0,1,0,0,0,0,0,1
3919,3,0,0,0,0,0,0,3
3920,8,0,0,0,0,1,0,9
3921,1,0,0,0,0,0,0,1
3922,1,0,0,0,0,0,0,1
3923,2,0,0,0,0,0,0,2
3924,1,0,0,0,0,1,0,2
3925,1,1,0,0,0,0,0,2
3927,1,0,0,0,0,0,0,1
3928,1,0,0,0,0,0,0,1
3932,1,0,0,0,0,0,0,1
3933,1,0,0,0,0,0,0,1
3936,1,0,0,0,0,0,0,1
3937,2,0,0,0,0,0,0,2
3938,1,0,0,0,0,0,0,1
3940,2,0,0,0,0,0,0,2
3942,3,0,0,0,0,0,0,3
3943,2,0,0,0,0,0,0,2
3949,2,0,0,0,0,0,0,2
3950,4,0,0,0,0,0,0,4
3952,1,1,0,0,0,0,0,2
